root,word,count,reason
نهي,وَيَنْهَوْنَ,4,weak_root
نهي,وَيَنْهَى,1,weak_root
نهي,يَتَنَاهَوْنَ,1,weak_root
نهي,يَنتَهُوا,2,weak_root
نهي,يَنتَهُونَ,1,weak_root
نهي,يَنتَهِ,2,weak_root
نهي,يَنْهَاكُمُ,2,weak_root
نهي,يَنْهَاهُمُ,1,weak_root
نهي,يَنْهَوْنَ,3,weak_root
نهي,يَنْهَى,1,weak_root
نوء,لَتَنُوأُ,1,weak_root
نوب,أَنَابَ,3,weak_root
نوب,أَنَبْنَا,1,weak_root
نوب,أُنِيبُ,2,weak_root
نوب,مُنِيبًا,1,weak_root
نوب,مُنِيبٌ,1,weak_root
نوب,مُنِيبٍ,3,weak_root
نوب,مُنِيبِينَ,2,weak_root
نوب,وَأَنَابَ,1,weak_root
نوب,وَأَنَابُوا,1,weak_root
نوب,وَأَنِيبُوا,1,weak_root
نوب,يُنِيبُ,2,weak_root
نوح,نُوحًا,7,weak_root
نوح,نُوحٌ,6,weak_root
نوح,نُوحٍ,23,weak_root
نوح,وَنُوحًا,3,weak_root
نوح,يَانُوحُ,4,weak_root
نور,التَّنُّورُ,2,weak_root
نور,النَّارَ,11,weak_root
نور,النَّارُ,21,weak_root
نور,النَّارِ,70,weak_root
نور,النُّورَ,1,weak_root
نور,النُّورُ,1,weak_root
نور,النُّورِ,8,weak_root
نور,الْمُنِيرِ,2,weak_root
نور,بِنُورِ,1,weak_root
نور,بِنُورِهِم,1,weak_root
نور,فَالنَّارُ,2,weak_root
نور,لِنُورِهِ,1,weak_root
نور,مُنِيرًا,2,weak_root
نور,مُنِيرٍ,2,weak_root
نور,نَارًا,19,weak_root
نور,نَارٌ,4,weak_root
نور,نَارٍ,5,weak_root
نور,نَارَ,3,weak_root
نور,نَارُ,3,weak_root
نور,نَارِ,5,weak_root
نور,نُورًا,9,weak_root
نور,نُورٌ,2,weak_root
نور,نُورٍ,3,weak_root
نور,نُورَ,2,weak_root
نور,نُورَنَا,1,weak_root
نور,نُورَهُ,1,weak_root
نور,نُورُ,1,weak_root
نور,نُورُهُم,2,weak_root
نور,نُورِكُم,1,weak_root
نور,نُورِهِ,2,weak_root
نور,وَالنَّارُ,1,weak_root
نور,وَالنُّورَ,1,weak_root
نور,وَالنُّورُ,1,weak_root
نور,وَالنُّورِ,1,weak_root
نور,وَنُورٌ,2,weak_root
نور,وَنُورُهُم,1,weak_root
نور,يَانَارُ,1,weak_root
نوس,النَّاسَ,48,weak_root
نوس,النَّاسُ,42,weak_root
نوس,النَّاسِ,92,weak_root
نوس,بِالنَّاسِ,3,weak_root
نوس,لِلنَّاسِ,39,weak_root
نوس,وَأَنَاسِيَّ,1,weak_root
نوس,وَالنَّاسِ,5,weak_root
نوش,التَّنَاوُشُ,1,weak_root
نوص,مَنَاصٍ,1,weak_root
نوق,النَّاقَةَ,2,weak_root
نوق,النَّاقَةِ,1,weak_root
نوق,نَاقَةٌ,1,weak_root
نوق,نَاقَةَ,1,weak_root
نوق,نَاقَةُ,2,weak_root
نوم,الْمَنَامِ,1,weak_root
نوم,مَنَامُكُم,1,weak_root
نوم,مَنَامِكَ,1,weak_root
نوم,مَنَامِهَا,1,weak_root
نوم,نَائِمُونَ,2,weak_root
نوم,نَوْمٌ,1,weak_root
نوم,نَوْمَكُم,1,weak_root
نوم,وَالنَّوْمَ,1,weak_root
نون,النُّونِ,1,weak_root
نوي,وَالنَّوَى,1,weak_root
نيل,تَنَالُهُ,1,weak_root
نيل,تَنَالُوا,1,weak_root
نيل,سَيَنَالُهُم,1,weak_root
نيل,نَيْلاً,1,weak_root
نيل,يَنَالَ,1,weak_root
نيل,يَنَالُ,1,weak_root
نيل,يَنَالُهُ,1,weak_root
نيل,يَنَالُهُم,1,weak_root
نيل,يَنَالُهُمُ,1,weak_root
نيل,يَنَالُوا,2,weak_root
نيل,يَنَالُونَ,1,weak_root
هاروت,هَارُوتَ,1,root_too_long
هارون,هَارُونَ,9,root_too_long
هارون,هَارُونُ,2,root_too_long
هارون,وَهَارُونَ,8,root_too_long
هارون,يَاهَارُونُ,1,root_too_long
هامان,وَهَامَانَ,4,root_too_long
هامان,يَاهَامَانُ,2,root_too_long
هدي,أَتَهْتَدِي,1,weak_root
هدي,أَهْدَى,6,weak_root
هدي,أَهْدِكَ,1,weak_root
هدي,أَهْدِكُم,1,weak_root
هدي,أَهْدِيكُم,1,weak_root
هدي,الْمُهْتَدُونَ,1,weak_root
هدي,الْمُهْتَدِ,2,weak_root
هدي,الْمُهْتَدِي,1,weak_root
هدي,الْمُهْتَدِينَ,2,weak_root
هدي,الْهَدْيَ,1,weak_root
هدي,الْهَدْيُ,1,weak_root
هدي,الْهَدْيِ,2,weak_root
هدي,الْهُدَى,22,weak_root
هدي,اهْتَدَوْا,4,weak_root
هدي,اهْتَدَى,7,weak_root
هدي,اهْتَدَيْتُ,1,weak_root
هدي,اهْتَدَيْتُم,1,weak_root
هدي,اهْدِنَا,1,weak_root
هدي,بِأَهْدَى,1,weak_root
هدي,بِالْمُهْتَدِينَ,4,weak_root
هدي,بِالْهُدَى,7,weak_root
هدي,بِهَادِ,1,weak_root
هدي,بِهَادِي,1,weak_root
هدي,بِهَدِيَّةٍ,1,weak_root
هدي,بِهَدِيَّتِكُم,1,weak_root
هدي,تَهْتَدُوا,2,weak_root
هدي,تَهْتَدُونَ,6,weak_root
هدي,تَهْدُوا,1,weak_root
هدي,تَهْدِي,3,weak_root
هدي,سَيَهْدِينِ,3,weak_root
هدي,سَيَهْدِيهِم,1,weak_root
هدي,فَاهْدُوُهُم,1,weak_root
هدي,فَبِهُدَاهُمُ,1,weak_root
هدي,فَهَدَى,3,weak_root
هدي,فَهَدَيْنَاهُم,1,weak_root
هدي,لَتَهْدِي,1,weak_root
هدي,لَلْهُدَى,1,weak_root
هدي,لَمُهْتَدُونَ,2,weak_root
هدي,لَنَهْدِيَنَّهُم,1,weak_root
هدي,لَهَادِ,1,weak_root
هدي,لَهَدَاكُم,2,weak_root
هدي,لَهَدَى,1,weak_root
هدي,لَهَدَيْنَاكُم,1,weak_root
هدي,لَهُدًى,1,weak_root
هدي,لِتَهْتَدُوا,1,weak_root
هدي,لِنَهْتَدِيَ,1,weak_root
هدي,لِيَهْدِيَهُم,2,weak_root
هدي,مُهْتَدٍ,1,weak_root
هدي,مُهْتَدُونَ,5,weak_root
هدي,مُهْتَدِينَ,3,weak_root
هدي,نَهْدِي,1,weak_root
هدي,هَادٍ,5,weak_root
هدي,هَادُوا,10,weak_root
هدي,هَادِيًا,1,weak_root
هدي,هَادِيَ,1,weak_root
هدي,هَدَاكُم,4,weak_root
هدي,هَدَانَا,5,weak_root
هدي,هَدَانِ,1,weak_root
هدي,هَدَانِي,2,weak_root
هدي,هَدَاهُم,1,weak_root
هدي,هَدَاهُمُ,1,weak_root
هدي,هَدَى,6,weak_root
هدي,هَدَيْتَنَا,1,weak_root
هدي,هَدَيْنَا,3,weak_root
هدي,هَدَيْنَاهُ,1,weak_root
هدي,هَدْيًا,1,weak_root
هدي,هُدًى,27,weak_root
هدي,هُدَاهَا,1,weak_root
هدي,هُدَاهُم,2,weak_root
هدي,هُدَايَ,2,weak_root
هدي,هُدَى,5,weak_root
هدي,هُدِيَ,1,weak_root
هدي,وَأَهْدِيَكَ,1,weak_root
هدي,وَالْهَدْيَ,2,weak_root
هدي,وَالْهُدَى,1,weak_root
هدي,وَاهْدِنَا,1,weak_root
هدي,وَتَهْدِي,1,weak_root
هدي,وَلَهَدَيْنَاهُم,1,weak_root
هدي,وَهَدَاهُ,1,weak_root
هدي,وَهَدَى,1,weak_root
هدي,وَهَدَيْنَاهُ,1,weak_root
هدي,وَهَدَيْنَاهُم,1,weak_root
هدي,وَهَدَيْنَاهُمَا,1,weak_root
هدي,وَهُدًى,15,weak_root
هدي,وَهُدُوا,2,weak_root
هدي,وَيَهْدِي,9,weak_root
هدي,وَيَهْدِيهِ,1,weak_root
هدي,وَيَهْدِيهِم,2,weak_root
هدي,وَيَهْدِيَكَ,1,weak_root
هدي,وَيَهْدِيَكُم,2,weak_root
هدي,يَهِدِّي,1,weak_root
هدي,يَهْتَدُوا,2,weak_root
هدي,يَهْتَدُونَ,10,weak_root
هدي,يَهْتَدِي,3,weak_root
هدي,يَهْدُونَ,4,weak_root
هدي,يَهْدُونَنَا,1,weak_root
هدي,يَهْدِ,8,weak_root
هدي,يَهْدِنِي,1,weak_root
هدي,يَهْدِي,42,weak_root
هدي,يَهْدِيكُم,1,weak_root
هدي,يَهْدِينِ,1,weak_root
هدي,يَهْدِيهِ,1,weak_root
هدي,يَهْدِيهِم,2,weak_root
هدي,يَهْدِيهِمُ,1,weak_root
هدي,يَهْدِيَنِ,1,weak_root
هدي,يَهْدِيَنِي,1,weak_root
هدي,يَهْدِيَهُ,1,weak_root
هدي,يُهْدَى,1,weak_root
هذا,أَهَذَا,2,weak_root
هذا,أَهَكَذَا,1,weak_root
هذا,بِهَذَا,14,weak_root
هذا,فَهَذَا,1,weak_root
هذا,لِهَذَا,2,weak_root
هذا,هَاتَيْنِ,1,weak_root
هذا,هَذَا,190,weak_root
هذا,هَذَانِ,2,weak_root
هذا,هَذِهِ,46,weak_root
هذا,وَهَذَا,15,weak_root
هذا,وَهَذِهِ,1,weak_root
هزء,هُزُوًا,11,alignment_failed
هل,فَهَل,23,root_too_short
هل,هَل,66,root_too_short
هل,هَلِ,1,root_too_short
هل,وَهَل,3,root_too_short
هم,أَفَهُم,1,root_too_short
هم,أَفَهُمُ,1,root_too_short
هم,أَهُم,3,root_too_short
هم,فَهُم,40,root_too_short
هم,فَهُمُ,1,root_too_short
هم,هُم,180,root_too_short
هم,هُمَا,1,root_too_short
هم,هُمُ,80,root_too_short
هم,وَهُم,136,root_too_short
هم,وَهُمَا,1,root_too_short
هن,هُنَّ,7,root_too_short
هنا,هَاهُنَا,4,weak_root
هنا,هُنَالِكَ,9,weak_root
هو,فَهُوَ,28,root_too_short
هو,لَهُوَ,17,root_too_short
هو,هُوَ,265,root_too_short
هو,وَهُوَ,171,root_too_short
هود,الْيَهُودَ,2,weak_root
هود,الْيَهُودُ,6,weak_root
هود,هُدْنَا,1,weak_root
هود,هُودًا,6,weak_root
هود,هُودٌ,1,weak_root
هود,هُودٍ,2,weak_root
هود,يَاهُودُ,1,weak_root
هود,يَهُودِيًّا,1,weak_root
هور,هَارٍ,1,weak_root
هون,أَهَانَنِ,1,weak_root
هون,أَهْوَنُ,1,weak_root
هون,الْمُهِينِ,2,weak_root
هون,الْهُونِ,3,weak_root
هون,مَهِينٌ,1,weak_root
هون,مَهِينٍ,3,weak_root
هون,مُهَانًا,1,weak_root
هون,مُهِينًا,4,weak_root
هون,مُهِينٌ,8,weak_root
هون,هَوْنًا,1,weak_root
هون,هَيِّنًا,1,weak_root
هون,هَيِّنٌ,2,weak_root
هون,هُونٍ,1,weak_root
هون,يُهِنِ,1,weak_root
هوي,أَهْوَاءَ,3,weak_root
هوي,أَهْوَاءَكُم,1,weak_root
هوي,أَهْوَاءَهُم,12,weak_root
هوي,أَهْوَى,1,weak_root
هوي,اسْتَهْوَتْهُ,1,weak_root
هوي,الْهَوَى,4,weak_root
هوي,بِأَهْوَائِهِم,1,weak_root
هوي,تَهْوَى,3,weak_root
هوي,تَهْوِي,2,weak_root
هوي,هَاوِيَةٌ,1,weak_root
هوي,هَوَاءٌ,1,weak_root
هوي,هَوَاهُ,6,weak_root
هوي,هَوَى,2,weak_root
هي,فَهِيَ,5,root_too_short
هي,لَهِيَ,1,root_too_short
هي,هِيَ,47,root_too_short
هي,هِيَه,1,root_too_short
هي,وَهِيَ,10,root_too_short
هيء,كَهَيْئَةِ,2,weak_root
هيء,وَهَيِّئ,1,weak_root
هيء,وَيُهَيِّئ,1,weak_root
هيت,هَاتُوا,4,weak_root
هيت,هَيْتَ,1,weak_root
هيج,يَهِيجُ,2,weak_root
هيم,الْهِيمِ,1,weak_root
هيم,يَهِيمُونَ,1,weak_root
هيمن,الْمُهَيْمِنُ,1,weak_root
هيمن,وَمُهَيْمِنًا,1,weak_root
هيهات,هَيْهَاتَ,2,root_too_long
وءد,الْمَوْءُدَةُ,1,weak_root
وءل,مَوْئِلاً,1,weak_root
وبر,وَأَوْبَارِهَا,1,weak_root
وبق,مَوْبِقًا,1,weak_root
وبق,يُوبِقْهُنَّ,1,weak_root
وبل,وَابِلٌ,3,weak_root
وبل,وَبَالَ,4,weak_root
وبل,وَبِيلاً,1,weak_root
وتد,أَوْتَادًا,1,weak_root
وتد,الأَوْتَادِ,2,weak_root
وتر,تَتْرَا,1,weak_root
وتر,وَالْوَتْرِ,1,weak_root
وتر,يَتِرَكُم,1,weak_root
وتن,الْوَتِينَ,1,weak_root
وثق,الْمِيثَاقَ,1,weak_root
وثق,الْوَثَاقَ,1,weak_root
وثق,الْوُثْقَى,2,weak_root
وثق,بِمِيثَاقِهِم,1,weak_root
وثق,مَوْثِقًا,2,weak_root
وثق,مَوْثِقَهُم,1,weak_root
وثق,مِيثَاقًا,3,weak_root
وثق,مِيثَاقٌ,3,weak_root
وثق,مِيثَاقَ,5,weak_root
وثق,مِيثَاقَكُم,4,weak_root
وثق,مِيثَاقَهُم,4,weak_root
وثق,مِيثَاقُ,1,weak_root
وثق,مِيثَاقِهِ,2,weak_root
وثق,وَاثَقَكُم,1,weak_root
وثق,وَثَاقَهُ,1,weak_root
وثق,وَمِيثَاقَهُ,1,weak_root
وثق,يُوثِقُ,1,weak_root
وثن,أَوْثَانًا,2,weak_root
وثن,الأَوْثَانِ,1,weak_root
وجب,وَجَبَت,1,weak_root
وجد,أَجِدَ,1,weak_root
وجد,أَجِدُ,3,weak_root
وجد,تَجِدَ,11,weak_root
وجد,تَجِدُ,6,weak_root
وجد,تَجِدُوا,7,weak_root
وجد,تَجِدُوهُ,2,weak_root
وجد,سَتَجِدُنِي,3,weak_root
وجد,سَتَجِدُونَ,1,weak_root
وجد,فَوَجَدَ,1,weak_root
وجد,فَوَجَدَا,2,weak_root
وجد,فَوَجَدْنَاهَا,1,weak_root
وجد,لأَجِدَنَّ,1,weak_root
وجد,لأَجِدُ,1,weak_root
وجد,لَتَجِدَنَّ,1,weak_root
وجد,لَوَجَدُوا,2,weak_root
وجد,نَجِد,1,weak_root
وجد,وَجَدتُّ,1,weak_root
وجد,وَجَدتُّم,2,weak_root
وجد,وَجَدتُّمُوهُم,2,weak_root
وجد,وَجَدتُّهَا,1,weak_root
وجد,وَجَدَ,3,weak_root
وجد,وَجَدَهَا,2,weak_root
وجد,وَجَدُوا,1,weak_root
وجد,وَجَدْنَا,13,weak_root
وجد,وَجَدْنَاهُ,1,weak_root
وجد,وَلَتَجِدَنَّ,1,weak_root
وجد,وَلَتَجِدَنَّهُم,1,weak_root
وجد,وَلْيَجِدُوا,1,weak_root
وجد,وَوَجَدَ,3,weak_root
وجد,وَوَجَدَكَ,2,weak_root
وجد,وَوَجَدُوا,1,weak_root
وجد,وُجِدَ,1,weak_root
وجد,وُجْدِكُم,1,weak_root
وجد,يَجِد,7,weak_root
وجد,يَجِدُوا,5,weak_root
وجد,يَجِدُونَ,10,weak_root
وجد,يَجِدُونَهُ,1,weak_root
وجد,يَجِدِ,1,weak_root
وجد,يَجِدْكَ,1,weak_root
وجد,يَجِدْهُ,1,weak_root
وجس,فَأَوْجَسَ,2,weak_root
وجس,وَأَوْجَسَ,1,weak_root
وجف,أَوْجَفْتُم,1,weak_root
وجف,وَاجِفَةٌ,1,weak_root
وجل,تَوْجَل,1,weak_root
وجل,وَجِلَةٌ,1,weak_root
وجل,وَجِلَت,2,weak_root
وجل,وَجِلُونَ,1,weak_root
وجه,الْوُجُوهَ,1,weak_root
وجه,الْوُجُوهُ,1,weak_root
وجه,بِوَجْهِهِ,1,weak_root
وجه,بِوُجُوهِكُم,2,weak_root
وجه,تَوَجَّهَ,1,weak_root
وجه,لِوَجْهِ,1,weak_root
وجه,وَجِيهًا,2,weak_root
وجه,وَجَّهْتُ,1,weak_root
وجه,وَجْهَ,3,weak_root
وجه,وَجْهَكَ,6,weak_root
وجه,وَجْهَهَا,1,weak_root
وجه,وَجْهَهُ,6,weak_root
وجه,وَجْهُ,3,weak_root
وجه,وَجْهُهُ,2,weak_root
وجه,وَجْهِ,4,weak_root
وجه,وَجْهِكَ,1,weak_root
وجه,وَجْهِهَا,1,weak_root
وجه,وَجْهِهِ,3,weak_root
وجه,وَجْهِيَ,2,weak_root
وجه,وَوُجُوهٌ,2,weak_root
وجه,وُجُوهًا,1,weak_root
وجه,وُجُوهٌ,6,weak_root
وجه,وُجُوهَكُم,6,weak_root
وجه,وُجُوهَهُم,3,weak_root
وجه,وُجُوهَهُمُ,2,weak_root
وجه,وُجُوهُ,1,weak_root
وجه,وُجُوهُهُم,6,weak_root
وجه,وُجُوهِ,1,weak_root
وجه,وُجُوهِهِم,5,weak_root
وجه,وُجُوهِهِمُ,1,weak_root
وجه,وِجْهَةٌ,1,weak_root
وجه,يُوَجِّههُّ,1,weak_root
وحد,أَحَدًا,20,weak_root
وحد,أَحَدٌ,13,weak_root
وحد,أَحَدٍ,16,weak_root
وحد,أَحَدَ,1,weak_root
وحد,أَحَدَكُم,1,weak_root
وحد,أَحَدَكُمُ,4,weak_root
وحد,أَحَدَنَا,1,weak_root
وحد,أَحَدَهُمُ,2,weak_root
وحد,أَحَدُكُم,2,weak_root
وحد,أَحَدُكُمَا,1,weak_root
وحد,أَحَدُهُم,3,weak_root
وحد,أَحَدُهُمَا,3,weak_root
وحد,أَحَدِهِم,2,weak_root
وحد,أَحَدِهِمَا,1,weak_root
وحد,إِحْدَاهُمَا,5,weak_root
وحد,إِحْدَاهُنَّ,1,weak_root
وحد,إِحْدَى,4,weak_root
وحد,الْوَاحِدُ,4,weak_root
وحد,الْوَاحِدِ,2,weak_root
وحد,بِوَاحِدَةٍ,1,weak_root
وحد,فَوَاحِدَةً,1,weak_root
وحد,كَأَحَدٍ,1,weak_root
وحد,لأَحَدٍ,2,weak_root
وحد,لأَحَدِهِمَا,1,weak_root
وحد,لإِحْدَى,1,weak_root
وحد,لَوَاحِدٌ,1,weak_root
وحد,وَاحِدًا,5,weak_root
وحد,وَاحِدٌ,12,weak_root
وحد,وَاحِدٍ,6,weak_root
وحد,وَاحِدَةً,18,weak_root
وحد,وَاحِدَةٌ,5,weak_root
وحد,وَاحِدَةٍ,6,weak_root
وحد,وَحِيدًا,1,weak_root
وحد,وَحْدَهُ,6,weak_root
وحش,الْوُحُوشُ,1,weak_root
وحي,أَوْحَى,3,weak_root
وحي,أَوْحَيْتُ,1,weak_root
وحي,أَوْحَيْنَا,14,weak_root
وحي,أُوحِيَ,9,weak_root
وحي,بِالْوَحْيِ,1,weak_root
وحي,فَأَوْحَى,3,weak_root
وحي,فَأَوْحَيْنَا,2,weak_root
وحي,فَيُوحِيَ,1,weak_root
وحي,لَيُوحُونَ,1,weak_root
وحي,نُوحِي,4,weak_root
وحي,نُوحِيهَا,1,weak_root
وحي,نُوحِيهِ,2,weak_root
وحي,وَأَوْحَى,2,weak_root
وحي,وَأَوْحَيْنَا,8,weak_root
وحي,وَأُوحِيَ,2,weak_root
وحي,وَحْيًا,1,weak_root
وحي,وَحْيٌ,1,weak_root
وحي,وَحْيُهُ,1,weak_root
وحي,وَوَحْيِنَا,2,weak_root
وحي,يُوحَ,1,weak_root
وحي,يُوحَى,14,weak_root
وحي,يُوحِي,4,weak_root
ودد,أَيَوَدُّ,1,weak_root
ودد,الْمَوَدَّةَ,1,weak_root
ودد,الْوَدُودُ,1,weak_root
ودد,بِالْمَوَدَّةِ,2,weak_root
ودد,تَوَدُّ,1,weak_root
ودد,مَوَدَّةً,3,weak_root
ودد,مَوَدَّةٌ,1,weak_root
ودد,مَوَدَّةَ,1,weak_root
ودد,وَتَوَدُّونَ,1,weak_root
ودد,وَدُودٌ,1,weak_root
ودد,وَدًّا,1,weak_root
ودد,وَدَّ,2,weak_root
ودد,وَدَّت,1,weak_root
ودد,وَدُّوا,3,weak_root
ودد,وَوَدُّوا,1,weak_root
ودد,وُدًّا,1,weak_root
ودد,يَوَدُّ,5,weak_root
ودد,يَوَدُّوا,1,weak_root
ودد,يُوَادُّونَ,1,weak_root
ودع,وَدَع,1,weak_root
ودع,وَدَّعَكَ,1,weak_root
ودع,وَمُسْتَوْدَعٌ,1,weak_root
ودع,وَمُسْتَوْدَعَهَا,1,weak_root
ودع,يَدْعُنَا,1,weak_root
ودق,الْوَدْقَ,2,weak_root
ودي,أَوْدِيَةٌ,1,weak_root
ودي,أَوْدِيَتِهِم,1,weak_root
ودي,الْوَادِ,1,weak_root
ودي,بِالْوَادِ,3,weak_root
ودي,بِوَادٍ,1,weak_root
ودي,فَدِيَةٌ,1,weak_root
ودي,وَادٍ,1,weak_root
ودي,وَادِ,1,weak_root
ودي,وَادِيًا,1,weak_root
ودي,وَدِيَةٌ,1,weak_root
وذر,أَتَذَرُ,1,weak_root
وذر,تَذَر,1,weak_root
وذر,تَذَرُ,2,weak_root
وذر,تَذَرُنَّ,2,weak_root
وذر,تَذَرْنِي,1,weak_root
وذر,تَذَرْهُم,1,weak_root
وذر,ذَرُونَا,1,weak_root
وذر,ذَرُونِي,1,weak_root
وذر,ذَرْنَا,1,weak_root
وذر,ذَرْنِي,1,weak_root
وذر,ذَرْهُم,2,weak_root
وذر,فَتَذَرُوهَا,1,weak_root
وذر,فَذَرُوهَا,2,weak_root
وذر,فَذَرُوهُ,1,weak_root
وذر,فَذَرْنِي,1,weak_root
وذر,فَذَرْهُم,6,weak_root
وذر,فَنَذَرُ,1,weak_root
وذر,فَيَذَرُهَا,1,weak_root
وذر,لِيَذَرَ,1,weak_root
وذر,وَتَذَرُونَ,3,weak_root
وذر,وَذَرُوا,4,weak_root
وذر,وَذَرِ,1,weak_root
وذر,وَذَرْنِي,1,weak_root
وذر,وَنَذَرَ,1,weak_root
وذر,وَنَذَرُ,1,weak_root
وذر,وَنَذَرُهُم,1,weak_root
وذر,وَيَذَرَكَ,1,weak_root
وذر,وَيَذَرُهُم,1,weak_root
وذر,وَيَذَرُونَ,3,weak_root
ورث,أَوْرَثْنَا,1,weak_root
ورث,أُورِثُوا,1,weak_root
ورث,أُورِثْتُمُوهَا,2,weak_root
ورث,التُّرَاثَ,1,weak_root
ورث,الْوَارِثُونَ,2,weak_root
ورث,الْوَارِثِ,1,weak_root
ورث,الْوَارِثِينَ,3,weak_root
ورث,تَرِثُوا,1,weak_root
ورث,مِيرَاثُ,2,weak_root
ورث,نَرِثُ,1,weak_root
ورث,نُورِثُ,1,weak_root
ورث,وَأَوْرَثَكُم,1,weak_root
ورث,وَأَوْرَثْنَا,3,weak_root
ورث,وَأَوْرَثْنَاهَا,2,weak_root
ورث,وَرَثَةِ,1,weak_root
ورث,وَرِثُوا,1,weak_root
ورث,وَنَرِثُهُ,1,weak_root
ورث,وَوَرِثَ,1,weak_root
ورث,وَوَرِثَهُ,1,weak_root
ورث,وَيَرِثُ,1,weak_root
ورث,يَرِثُنِي,1,weak_root
ورث,يَرِثُهَا,2,weak_root
ورث,يَرِثُونَ,2,weak_root
ورث,يُورَثُ,1,weak_root
ورث,يُورِثُهَا,1,weak_root
ورد,الْمَوْرُودُ,1,weak_root
ورد,الْوَرِيدِ,1,weak_root
ورد,الْوِرْدُ,1,weak_root
ورد,فَأَوْرَدَهُمُ,1,weak_root
ورد,وَارِدَهُم,1,weak_root
ورد,وَارِدُهَا,1,weak_root
ورد,وَارِدُونَ,1,weak_root
ورد,وَرَدَ,1,weak_root
ورد,وَرَدُوهَا,1,weak_root
ورد,وَرْدَةً,1,weak_root
ورد,وِرْدًا,1,weak_root
ورق,بِوَرِقِكُم,1,weak_root
ورق,وَرَقَةٍ,1,weak_root
ورق,وَرَقِ,2,weak_root
وري,تَوَارَت,1,weak_root
وري,تُورُونَ,1,weak_root
وري,فَأُوَارِيَ,1,weak_root
وري,فَالْمُورِيَاتِ,1,weak_root
وري,وَرَاءَ,7,weak_root
وري,وَرَاءَكُم,2,weak_root
وري,وَرَاءَهُ,1,weak_root
وري,وَرَاءَهُم,2,weak_root
وري,وَرَاءِ,4,weak_root
وري,وَرَاءِي,2,weak_root
وري,وَرَائِكُم,1,weak_root
وري,وَرَائِهِ,2,weak_root
وري,وَرَائِهِم,3,weak_root
وري,وُرِيَ,1,weak_root
وري,يَتَوَارَى,1,weak_root
وري,يُوَارِي,2,weak_root
وزر,أَوْزَارًا,1,weak_root
وزر,أَوْزَارَهَا,1,weak_root
وزر,أَوْزَارَهُم,2,weak_root
وزر,أَوْزَارِ,1,weak_root
وزر,تَزِرُ,5,weak_root
وزر,وَازِرَةٌ,5,weak_root
وزر,وَزَرَ,1,weak_root
وزر,وَزِيرًا,2,weak_root
وزر,وِزْرًا,1,weak_root
وزر,وِزْرَ,5,weak_root
وزر,وِزْرَكَ,1,weak_root
وزر,يَزِرُونَ,2,weak_root
وزع,أَوْزِعْنِي,2,weak_root
وزع,يُوزَعُونَ,3,weak_root
وزن,الْمَوَازِينَ,1,weak_root
وزن,الْمِيزَانَ,2,weak_root
وزن,الْمِيزَانِ,1,weak_root
وزن,الْوَزْنَ,1,weak_root
وزن,مَوَازِينُهُ,6,weak_root
وزن,مَوْزُونٍ,1,weak_root
وزن,وَالْمِيزَانَ,6,weak_root
وزن,وَالْوَزْنُ,1,weak_root
وزن,وَزَنُوهُم,1,weak_root
وزن,وَزِنُوا,2,weak_root
وزن,وَزْنًا,1,weak_root
وسط,أَوْسَطُهُم,1,weak_root
وسط,أَوْسَطِ,1,weak_root
وسط,الْوُسْطَى,1,weak_root
وسط,فَوَسَطْنَ,1,weak_root
وسط,وَسَطًا,1,weak_root
وسع,الْمُوسِعِ,1,weak_root
وسع,سَعَةً,1,weak_root
وسع,سَعَةٍ,1,weak_root
وسع,سَعَتِهِ,2,weak_root
وسع,لَمُوسِعُونَ,1,weak_root
وسع,وَاسِعًا,1,weak_root
وسع,وَاسِعٌ,7,weak_root
وسع,وَاسِعَةً,1,weak_root
وسع,وَاسِعَةٌ,2,weak_root
وسع,وَاسِعَةٍ,1,weak_root
وسع,وَاسِعُ,1,weak_root
وسع,وَالسَّعَةِ,1,weak_root
وسع,وَسَعَةً,1,weak_root
وسع,وَسِعَ,4,weak_root
وسع,وَسِعَت,1,weak_root
وسع,وَسِعْتَ,1,weak_root
وسع,وُسْعَهَا,5,weak_root
وسق,اتَّسَقَ,1,weak_root
وسق,وَسَقَ,1,weak_root
وسل,الْوَسِيلَةَ,2,weak_root
وسم,الاِسْمُ,1,weak_root
وسم,سَنَسِمُهُ,1,weak_root
وسم,لِلْمُتَوَسِّمِينَ,1,weak_root
وسن,سِنَةٌ,1,weak_root
وسوس,الْوَسْوَاسِ,1,weak_root
وسوس,تُوَسْوِسُ,1,weak_root
وسوس,فَوَسْوَسَ,2,weak_root
وسوس,يُوَسْوِسُ,1,weak_root
وشي,شِيَةَ,1,weak_root
وصب,وَاصِبًا,1,weak_root
وصب,وَاصِبٌ,1,weak_root
وصد,بِالْوَصِيدِ,1,weak_root
وصد,مُؤْصَدَةٌ,2,weak_root
وصف,تَصِفُ,1,weak_root
وصف,تَصِفُونَ,4,weak_root
وصف,وَتَصِفُ,1,weak_root
وصف,وَصْفَهُم,1,weak_root
وصف,يَصِفُونَ,7,weak_root
وصل,تَصِلُ,1,weak_root
وصل,وَصِيلَةٍ,1,weak_root
وصل,وَصَّلْنَا,1,weak_root
وصل,يَصِلُ,2,weak_root
وصل,يَصِلُوا,1,weak_root
وصل,يَصِلُونَ,3,weak_root
وصل,يُوصَلَ,3,weak_root
وصي,أَتَوَاصَوْا,1,weak_root
وصي,الْوَصِيَّةُ,1,weak_root
