root,word,count,wazn,wazn_canonical,morph_type,root_audited,wazn_in_db
نحت,وَتَنْحِتُونَ,2,وَتَفْعِلُونَ,وَتَفْعِل,verb,true,true
نحت,يَنْحِتُونَ,1,يَفْعِلُونَ,يَفْعِل,verb,true,false
نحر,وَانْحَر,1,وَافْعَل,وَافْعَل,verb,true,true
نحس,نَحِسَاتٍ,1,فَعِلَاتٍ,فَعِل,noun,true,true
نحس,نَحْسٍ,1,فَعْلٍ,فَعْل,noun,true,true
نحس,وَنُحَاسٌ,1,وَفُعَالٌ,وَفُعَال,noun,true,true
نحل,النَّحْلِ,1,الفَّعْلِ,الفَّعْل,noun,true,true
نحل,نِحْلَةً,1,فِعْلَةً,فِعْلَة,noun,true,true
نحن,أَنَحْنُ,1,أَفَعْلُ,أَفَعْل,verb,false,true
نحن,لَنَحْنُ,5,لَفَعْلُ,لَفَعْل,noun,false,true
نحن,نَحْنُ,65,فَعْلُ,فَعْل,noun,false,true
نحن,وَنَحْنُ,15,وَفَعْلُ,وَفَعْل,noun,false,true
نخر,نَخِرَةً,1,فَعِلَةً,فَعِلَة,noun,true,true
نخل,النَّخِيلِ,1,الفَّعِيلِ,الفَّعِيل,noun,true,true
نخل,النَّخْلَةِ,2,الفَّعْلَةِ,الفَّعْلَة,noun,true,true
نخل,النَّخْلِ,2,الفَّعْلِ,الفَّعْل,noun,true,true
نخل,بِنَخْلٍ,1,بِفَعْلٍ,بِفَعْل,noun,true,true
نخل,نَخِيلٍ,4,فَعِيلٍ,فَعِيل,noun,true,true
نخل,نَخْلٍ,2,فَعْلٍ,فَعْل,noun,true,true
نخل,وَالنَّخِيلَ,1,وَالفَّعِيلَ,وَالفَّعِيل,noun,true,true
نخل,وَالنَّخْلَ,2,وَالفَّعْلَ,وَالفَّعْل,noun,true,true
نخل,وَالنَّخْلُ,1,وَالفَّعْلُ,وَالفَّعْل,noun,true,true
نخل,وَنَخِيلٌ,1,وَفَعِيلٌ,وَفَعِيل,noun,true,true
نخل,وَنَخْلاً,1,وَفَعْلاً,وَفَعْل,noun,true,true
نخل,وَنَخْلٌ,1,وَفَعْلٌ,وَفَعْل,noun,true,true
نخل,وَنَخْلٍ,1,وَفَعْلٍ,وَفَعْل,noun,true,true
ندد,أَندَادًا,6,أَفعَالًا,أَفعَال,verb,true,true
ندم,النَّادِمِينَ,1,الفَّاعِلِينَ,الفَّاعِل,noun,true,true
ندم,النَّدَامَةَ,2,الفَّعَالَةَ,الفَّعَالَة,noun,true,true
ندم,نَادِمِينَ,4,فَاعِلِينَ,فَاعِل,noun,true,true
نذر,ءَأَنذَرْتَهُم,2,ءَأَفعَلْتَهُم,ءَأَفعَلْت,noun,true,false
نذر,أَنذَرَ,1,أَفعَلَ,أَفعَل,verb,true,true
نذر,أَنذَرَهُم,1,أَفعَلَهُم,أَفعَل,verb,true,true
نذر,أَنذَرْتُكُم,1,أَفعَلْتُكُم,أَفعَلْت,verb,true,false
نذر,أَنذَرْنَاكُم,1,أَفعَلْنَاكُم,أَفعَلْن,verb,true,false
نذر,أَنذِر,1,أَفعِل,أَفعِل,verb,true,true
نذر,أَنذِرُوا,1,أَفعِلُوا,أَفعِلُو,verb,true,false
نذر,أَنذِرِ,1,أَفعِلِ,أَفعِل,verb,true,true
نذر,أُنذِرَ,1,أُفعِلَ,أُفعِل,verb,true,true
نذر,أُنذِرُكُم,1,أُفعِلُكُم,أُفعِل,verb,true,true
نذر,أُنذِرُوا,2,أُفعِلُوا,أُفعِلُو,verb,true,false
نذر,النَّذِيرُ,2,الفَّعِيلُ,الفَّعِيل,noun,true,true
نذر,النُّذُرُ,3,الفُّعُلُ,الفُّعُل,noun,true,true
نذر,النُّذُرِ,1,الفُّعُلِ,الفُّعُل,noun,true,true
نذر,الْمُنذَرِينَ,5,الْمُفعَلِينَ,الْمُفعَل,noun,true,true
نذر,الْمُنذِرِينَ,2,الْمُفعِلِينَ,الْمُفعِل,noun,true,true
نذر,بِالنَّذْرِ,1,بِالفَّعْلِ,بِالفَّعْل,noun,true,true
نذر,بِالنُّذُرِ,3,بِالفُّعُلِ,بِالفُّعُل,noun,true,true
نذر,تُنذِرُ,2,تُفعِلُ,تُفعِل,verb,true,true
نذر,تُنذِرْهُم,2,تُفعِلْهُم,تُفعِل,verb,true,true
نذر,فَأَنذَرْتُكُم,1,فَأَفعَلْتُكُم,فَأَفعَلْت,verb,true,false
نذر,فَأَنذِر,1,فَأَفعِل,فَأَفعِل,verb,true,true
نذر,لأُنذِرَكُم,1,لأُفعِلَكُم,لأُفعِل,verb,true,true
نذر,لِتُنذِرَ,5,لِتُفعِلَ,لِتُفعِل,verb,true,true
نذر,لِيُنذِرَ,4,لِيُفعِلَ,لِيُفعِل,verb,true,false
نذر,لِيُنذِرَكُم,2,لِيُفعِلَكُم,لِيُفعِل,verb,true,false
نذر,مُنذِرٌ,4,مُفعِلٌ,مُفعِل,noun,true,true
نذر,مُنذِرُ,1,مُفعِلُ,مُفعِل,noun,true,true
نذر,مُنذِرُونَ,1,مُفعِلُونَ,مُفعِل,noun,true,true
نذر,مُنذِرِينَ,3,مُفعِلِينَ,مُفعِل,noun,true,true
نذر,نَذَرْتُ,2,فَعَلْتُ,فَعَلْت,verb,true,false
نذر,نَذَرْتُم,1,فَعَلْتُم,فَعَلْتُم,verb,true,false
نذر,نَذِيرًا,4,فَعِيلًا,فَعِيل,noun,true,true
نذر,نَذِيرٌ,22,فَعِيلٌ,فَعِيل,noun,true,true
نذر,نَذِيرٍ,6,فَعِيلٍ,فَعِيل,noun,true,true
نذر,نَذِيرِ,1,فَعِيلِ,فَعِيل,noun,true,true
نذر,نَذْرٍ,1,فَعْلٍ,فَعْل,noun,true,true
نذر,نُذُورَهُم,1,فُعُولَهُم,فُعُول,noun,true,true
نذر,نُذْرًا,1,فُعْلًا,فُعْل,noun,true,true
نذر,وَأَنذِر,2,وَأَفعِل,وَأَفعِل,verb,true,true
نذر,وَأَنذِرِ,1,وَأَفعِلِ,وَأَفعِل,verb,true,true
نذر,وَأَنذِرْهُم,2,وَأَفعِلْهُم,وَأَفعِل,verb,true,true
نذر,وَالنُّذُرُ,1,وَالفُّعُلُ,وَالفُّعُل,noun,true,true
نذر,وَتُنذِرَ,2,وَتُفعِلَ,وَتُفعِل,verb,true,true
نذر,وَلِتُنذِرَ,1,وَلِتُفعِلَ,وَلِتُفعِل,verb,true,false
نذر,وَلِيُنذَرُوا,1,وَلِيُفعَلُوا,وَلِيُفعَلُو,verb,true,false
نذر,وَلِيُنذِرُوا,1,وَلِيُفعِلُوا,وَلِيُفعِلُو,verb,true,false
نذر,وَمُنذِرِينَ,4,وَمُفعِلِينَ,وَمُفعِل,noun,true,true
نذر,وَنَذِيرًا,8,وَفَعِيلًا,وَفَعِيل,noun,true,true
نذر,وَنَذِيرٌ,1,وَفَعِيلٌ,وَفَعِيل,noun,true,true
نذر,وَنُذُرِ,6,وَفُعُلِ,وَفُعُل,noun,true,true
نذر,وَيُنذِرَ,1,وَيُفعِلَ,وَيُفعِل,verb,true,false
نذر,وَيُنذِرُونَكُم,2,وَيُفعِلُونَكُم,وَيُفعِل,verb,true,false
نذر,يُنذَرُونَ,1,يُفعَلُونَ,يُفعَل,verb,true,false
نزع,تَنزِعُ,1,تَفعِلُ,تَفعِل,verb,true,true
نزع,تَنَازَعُوا,1,تَفَاعَلُوا,تَفَاعَلُو,verb,true,false
نزع,تَنَازَعْتُم,1,تَفَاعَلْتُم,تَفَاعَلْتُم,verb,true,false
نزع,فَتَنَازَعُوا,1,فَتَفَاعَلُوا,فَتَفَاعَلُو,verb,true,false
نزع,لَنَنزِعَنَّ,1,لَفَنعِلَنَّ,لَفَنعِلَن,noun,true,false
نزع,نَزَعْنَاهَا,1,فَعَلْنَاهَا,فَعَلْن,verb,true,false
نزع,نَزَّاعَةً,1,فَعَّالَةً,فَعَّالَة,noun,true,true
نزع,وَالنَّازِعَاتِ,1,وَالفَّاعِلَاتِ,وَالفَّاعِل,noun,true,true
نزع,وَتَنزِعُ,1,وَتَفعِلُ,وَتَفعِل,verb,true,true
نزع,وَتَنَازَعْتُم,1,وَتَفَاعَلْتُم,وَتَفَاعَلْتُم,verb,true,false
نزع,وَلَتَنَازَعْتُم,1,وَلَتَفَاعَلْتُم,وَلَتَفَاعَلْتُم,verb,true,false
نزع,وَنَزَعَ,2,وَفَعَلَ,وَفَعَل,verb,true,true
نزع,وَنَزَعْنَا,3,وَفَعَلْنَا,وَفَعَل,verb,true,true
نزع,يَتَنَازَعُونَ,2,يَتَفَاعَلُونَ,يَتَفَاعَل,verb,true,false
نزع,يَنزِعُ,1,يَفعِلُ,يَفعِل,verb,true,false
نزع,يُنَازِعُنَّكَ,1,يُفَاعِلُنَّكَ,يُفَاعِلُن,verb,true,false
نزغ,نَزَغَ,1,فَعَلَ,فَعَل,verb,true,true
نزغ,نَزْغٌ,2,فَعْلٌ,فَعْل,noun,true,true
نزغ,يَنزَغَنَّكَ,2,يَفعَلَنَّكَ,يَفعَلَن,verb,true,false
نزغ,يَنزَغُ,1,يَفعَلُ,يَفعَل,verb,true,false
نزف,يُنزَفُونَ,1,يُفعَلُونَ,يُفعَل,verb,true,false
نزف,يُنزِفُونَ,1,يُفعِلُونَ,يُفعِل,verb,true,false
نزل,أَءُنزِلَ,1,أَءُفعِلَ,أَءُفعِل,noun,true,false
نزل,أَنزَلَ,47,أَفعَلَ,أَفعَل,verb,true,true
نزل,أَنزَلَهُ,3,أَفعَلَهُ,أَفعَل,verb,true,true
نزل,أَنزَلْتَ,2,أَفعَلْتَ,أَفعَلْت,verb,true,false
نزل,أَنزَلْتُ,1,أَفعَلْتُ,أَفعَلْت,verb,true,false
نزل,أَنزَلْتُمُوهُ,1,أَفعَلْتُمُوهُ,أَفعَلْتُمُو,verb,true,false
نزل,أَنزَلْنَا,25,أَفعَلْنَا,أَفعَل,verb,true,true
نزل,أَنزَلْنَاهَا,1,أَفعَلْنَاهَا,أَفعَلْن,verb,true,false
نزل,أَنزَلْنَاهُ,14,أَفعَلْنَاهُ,أَفعَلْن,verb,true,false
نزل,أَنزِل,1,أَفعِل,أَفعِل,verb,true,true
نزل,أَنزِلْنِي,1,أَفعِلْنِي,أَفعِلْن,verb,true,false
نزل,أُنزِلَ,47,أُفعِلَ,أُفعِل,verb,true,true
نزل,أُنزِلَت,5,أُفعِلَت,أُفعِلَت,verb,true,false
نزل,أُنزِلَتِ,1,أُفعِلَتِ,أُفعِلَت,verb,true,false
نزل,الْمُنزِلُونَ,1,الْمُفعِلُونَ,الْمُفعِل,noun,true,true
نزل,الْمُنزِلِينَ,2,الْمُفعِلِينَ,الْمُفعِل,noun,true,true
نزل,تَتَنَزَّلُ,1,تَتَفَعَّلُ,تَتَفَعَّل,verb,true,false
نزل,تَنزِيلاً,4,تَفعِيلاً,تَفعِيل,verb,true,true
نزل,تَنزِيلٌ,4,تَفعِيلٌ,تَفعِيل,verb,true,true
نزل,تَنزِيلَ,1,تَفعِيلَ,تَفعِيل,verb,true,true
نزل,تَنزِيلُ,5,تَفعِيلُ,تَفعِيل,verb,true,true
نزل,تَنَزَّلَت,1,تَفَعَّلَت,تَفَعَّلَت,verb,true,false
نزل,تَنَزَّلُ,3,تَفَعَّلُ,تَفَعَّل,verb,true,true
نزل,تُنَزَّلَ,2,تُفَعَّلَ,تُفَعَّل,verb,true,true
نزل,تُنَزِّلَ,2,تُفَعِّلَ,تُفَعِّل,verb,true,true
نزل,سَأُنزِلُ,1,سَأُفعِلُ,سَأُفعِل,verb,true,false
نزل,فَأَنزَلَ,3,فَأَفعَلَ,فَأَفعَل,verb,true,true
نزل,فَأَنزَلْنَا,3,فَأَفعَلْنَا,فَأَفعَل,verb,true,true
نزل,فَنُزُلٌ,1,فَفُعُلٌ,فَفُعُل,noun,true,true
نزل,لأَنزَلَ,2,لأَفعَلَ,لأَفعَل,verb,true,true
نزل,لَتَنزِيلُ,1,لَتَفعِيلُ,لَتَفعِيل,verb,true,true
نزل,لَنَزَّلْنَا,1,لَفَعَّلْنَا,لَفَعَّل,verb,true,true
نزل,مَنَازِلَ,2,مَفَاعِلَ,مَفَاعِل,noun,true,true
نزل,مُنزَلاً,1,مُفعَلاً,مُفعَل,noun,true,true
نزل,مُنزَلِينَ,1,مُفعَلِينَ,مُفعَل,noun,true,true
نزل,مُنزِلُونَ,1,مُفعِلُونَ,مُفعِل,noun,true,true
نزل,مُنزِلِينَ,1,مُفعِلِينَ,مُفعِل,noun,true,true
نزل,مُنَزَّلٌ,1,مُفَعَّلٌ,مُفَعَّل,noun,true,true
نزل,مُنَزِّلُهَا,1,مُفَعِّلُهَا,مُفَعِّل,noun,true,true
نزل,نَتَنَزَّلُ,1,فَتَنَعَّلُ,فَتَنَعَّل,noun,true,false
نزل,نَزَلَ,4,فَعَلَ,فَعَل,verb,true,true
نزل,نَزَّلَ,12,فَعَّلَ,فَعَّل,verb,true,true
نزل,نَزَّلَهُ,2,فَعَّلَهُ,فَعَّل,noun,true,true
نزل,نَزَّلْنَا,6,فَعَّلْنَا,فَعَّل,verb,true,true
نزل,نَزَّلْنَاهُ,1,فَعَّلْنَاهُ,فَعَّلْن,verb,true,false
نزل,نَزْلَةً,1,فَعْلَةً,فَعْلَة,noun,true,true
نزل,نُزُلاً,6,فُعُلاً,فُعُل,noun,true,true
نزل,نُزُلُهُم,1,فُعُلُهُم,فُعُل,noun,true,true
نزل,نُزِّلَ,6,فُعِّلَ,فُعِّل,verb,true,true
نزل,نُزِّلَت,1,فُعِّلَت,فُعِّلَت,verb,true,false
نزل,نُنَزِّل,1,فُنَعِّل,فُنَعِّل,noun,true,false
نزل,نُنَزِّلُ,1,فُنَعِّلُ,فُنَعِّل,noun,true,false
نزل,نُنَزِّلُهُ,1,فُنَعِّلُهُ,فُنَعِّل,noun,true,false
نزل,وَأَنزَلَ,11,وَأَفعَلَ,وَأَفعَل,verb,true,true
نزل,وَأَنزَلْنَا,12,وَأَفعَلْنَا,وَأَفعَل,verb,true,true
نزل,وَأُنزِلَ,1,وَأُفعِلَ,وَأُفعِل,verb,true,true
نزل,وَنَزَّلْنَا,3,وَفَعَّلْنَا,وَفَعَّل,verb,true,true
نزل,وَنَزَّلْنَاهُ,1,وَفَعَّلْنَاهُ,وَفَعَّلْن,verb,true,false
نزل,وَنُزِّلَ,1,وَفُعِّلَ,وَفُعِّل,verb,true,true
نزل,وَنُنَزِّلُ,1,وَفُنَعِّلُ,وَفُنَعِّل,noun,true,false
نزل,وَيُنَزِّلُ,5,وَيُفَعِّلُ,وَيُفَعِّل,verb,true,false
نزل,يَتَنَزَّلُ,1,يَتَفَعَّلُ,يَتَفَعَّل,verb,true,false
نزل,يَنزِلُ,2,يَفعِلُ,يَفعِل,verb,true,false
نزل,يُنَزَّلَ,2,يُفَعَّلَ,يُفَعَّل,verb,true,false
نزل,يُنَزَّلُ,1,يُفَعَّلُ,يُفَعَّل,verb,true,false
نزل,يُنَزِّل,4,يُفَعِّل,يُفَعِّل,verb,true,false
نزل,يُنَزِّلَ,3,يُفَعِّلَ,يُفَعِّل,verb,true,false
نزل,يُنَزِّلُ,5,يُفَعِّلُ,يُفَعِّل,verb,true,false
نسء,النَّسِيءُ,1,الفَّعِيلُ,الفَّعِيل,noun,true,true
نسء,مِنسَأَتَهُ,1,مِفعَلَتَهُ,مِفعَلَت,noun,true,false
نسء,يَانِسَاءَ,2,يَافِعَالَ,يَافِعَال,noun,true,false
نسب,أَنسَابَ,1,أَفعَالَ,أَفعَال,verb,true,true
نسب,نَسَبًا,2,فَعَلًا,فَعَل,noun,true,true
نسخ,فَيَنسَخُ,1,فَيَفعَلُ,فَيَفعَل,verb,true,false
نسخ,نَسْتَنسِخُ,1,فَعْتَنسِلُ,فَعْتَنسِل,noun,true,false
نسخ,نَنسَخ,1,فَنعَل,فَنعَل,noun,true,false
نسخ,نُسْخَتِهَا,1,فُعْلَتِهَا,فُعْلَت,verb,true,false
نسر,وَنَسْرًا,1,وَفَعْلًا,وَفَعْل,noun,true,true
نسف,لَنَنسِفَنَّهُ,1,لَفَنعِلَنَّهُ,لَفَنعِلَن,noun,true,false
نسف,نَسْفًا,2,فَعْلًا,فَعْل,noun,true,true
نسف,نُسِفَت,1,فُعِلَت,فُعِلَت,verb,true,false
نسف,يَنسِفُهَا,1,يَفعِلُهَا,يَفعِل,verb,true,false
نسك,مَنسَكًا,2,مَفعَلًا,مَفعَل,noun,true,true
نسك,مَنَاسِكَكُم,1,مَفَاعِلَكُم,مَفَاعِل,noun,true,true
نسك,مَنَاسِكَنَا,1,مَفَاعِلَنَا,مَفَاعِل,noun,true,true
نسك,نَاسِكُوهُ,1,فَاعِلُوهُ,فَاعِلُو,noun,true,false
نسك,نُسُكٍ,1,فُعُلٍ,فُعُل,noun,true,true
نسك,وَنُسُكِي,1,وَفُعُلِي,وَفُعُل,noun,true,true
نسل,نَسْلَهُ,1,فَعْلَهُ,فَعْل,noun,true,true
نسل,وَالنَّسْلَ,1,وَالفَّعْلَ,وَالفَّعْل,noun,true,true
نسل,يَنسِلُونَ,2,يَفعِلُونَ,يَفعِل,verb,true,false
نشء,أَنشَأَ,2,أَفعَلَ,أَفعَل,verb,true,true
نشء,أَنشَأَكُم,5,أَفعَلَكُم,أَفعَل,verb,true,true
نشء,أَنشَأَهَا,1,أَفعَلَهَا,أَفعَل,verb,true,true
نشء,أَنشَأْتُم,1,أَفعَلْتُم,أَفعَلْتُم,verb,true,false
نشء,أَنشَأْنَا,3,أَفعَلْنَا,أَفعَل,verb,true,true
نشء,أَنشَأْنَاهُ,1,أَفعَلْنَاهُ,أَفعَلْن,verb,true,false
نشء,أَنشَأْنَاهُنَّ,1,أَفعَلْنَاهُنَّ,أَفعَلْن,verb,true,false
نشء,إِنشَاءً,1,إِفعَالً,إِفعَال,verb,true,true
نشء,النَّشْأَةَ,3,الفَّعْلَةَ,الفَّعْلَة,noun,true,true
نشء,الْمُنشَئَاتُ,1,الْمُفعَلَاتُ,الْمُفعَل,noun,true,true
نشء,الْمُنشِئُونَ,1,الْمُفعِلُونَ,الْمُفعِل,noun,true,true
نشء,فَأَنشَأْنَا,1,فَأَفعَلْنَا,فَأَفعَل,verb,true,true
نشء,نَاشِئَةَ,1,فَاعِلَةَ,فَاعِلَة,noun,true,true
نشء,وَأَنشَأْنَا,2,وَأَفعَلْنَا,وَأَفعَل,verb,true,true
نشء,وَنُنشِئَكُم,1,وَفُنعِلَكُم,وَفُنعِل,noun,true,false
نشء,وَيُنشِئُ,1,وَيُفعِلُ,وَيُفعِل,verb,true,false
نشء,يُنشِئُ,1,يُفعِلُ,يُفعِل,verb,true,false
نشء,يُنَشَّؤُا,1,يُفَعَّلُا,يُفَعَّل,verb,true,false
نشر,أَنشَرَهُ,1,أَفعَلَهُ,أَفعَل,verb,true,true
نشر,النُّشُورُ,2,الفُّعُولُ,الفُّعُول,noun,true,true
نشر,بِمُنشَرِينَ,1,بِمُفعَلِينَ,بِمُفعَل,noun,true,true
نشر,تَنتَشِرُونَ,1,تَفتَعِلُونَ,تَفتَعِل,verb,true,false
نشر,فَأَنشَرْنَا,1,فَأَفعَلْنَا,فَأَفعَل,verb,true,true
نشر,فَانتَشِرُوا,2,فَافتَعِلُوا,فَافتَعِلُو,verb,true,false
نشر,مَنشُورًا,1,مَفعُولًا,مَفعُول,noun,true,true
نشر,مَنشُورٍ,1,مَفعُولٍ,مَفعُول,noun,true,true
نشر,مُنتَشِرٌ,1,مُفتَعِلٌ,مُفتَعِل,noun,true,true
نشر,مُنَشَّرَةً,1,مُفَعَّلَةً,مُفَعَّلَة,noun,true,true
نشر,نَشْرًا,1,فَعْلًا,فَعْل,noun,true,true
نشر,نُشُورًا,3,فُعُولًا,فُعُول,noun,true,true
نشر,نُشِرَت,1,فُعِلَت,فُعِلَت,verb,true,false
نشر,وَالنَّاشِرَاتِ,1,وَالفَّاعِلَاتِ,وَالفَّاعِل,noun,true,true
نشر,وَيَنشُرُ,1,وَيَفعُلُ,وَيَفعُل,verb,true,false
نشر,يَنشُر,1,يَفعُل,يَفعُل,verb,true,false
نشر,يُنشِرُونَ,1,يُفعِلُونَ,يُفعِل,verb,true,false
نشز,انشُزُوا,1,افعُلُوا,افعُلُو,verb,true,false
نشز,فَانشُزُوا,1,فَافعُلُوا,فَافعُلُو,verb,true,false
نشز,نُشُوزًا,1,فُعُولًا,فُعُول,noun,true,true
نشز,نُشُوزَهُنَّ,1,فُعُولَهُنَّ,فُعُول,noun,true,true
نشز,نُنشِزُهَا,1,فُنعِلُهَا,فُنعِل,noun,true,false
نشط,نَشْطًا,1,فَعْلًا,فَعْل,noun,true,true
نشط,وَالنَّاشِطَاتِ,1,وَالفَّاعِلَاتِ,وَالفَّاعِل,noun,true,true
نصب,النُّصُبِ,1,الفُّعُلِ,الفُّعُل,noun,true,true
نصب,بِنُصْبٍ,1,بِفُعْلٍ,بِفُعْل,noun,true,true
نصب,فَانصَب,1,فَافعَل,فَافعَل,verb,true,true
نصب,نَصَبًا,1,فَعَلًا,فَعَل,noun,true,true
نصب,نَصَبٌ,3,فَعَلٌ,فَعَل,noun,true,true
نصب,نَصِيبًا,8,فَعِيلًا,فَعِيل,noun,true,true
نصب,نَصِيبٌ,8,فَعِيلٌ,فَعِيل,noun,true,true
نصب,نَصِيبٍ,1,فَعِيلٍ,فَعِيل,noun,true,true
نصب,نَصِيبَكَ,1,فَعِيلَكَ,فَعِيل,noun,true,true
نصب,نَصِيبَهُم,2,فَعِيلَهُم,فَعِيل,noun,true,true
نصب,نَصِيبُ,1,فَعِيلُ,فَعِيل,noun,true,true
نصب,نَصِيبُهُم,1,فَعِيلُهُم,فَعِيل,noun,true,true
نصب,نُصُبٍ,1,فُعُلٍ,فُعُل,noun,true,true
نصب,نُصِبَت,1,فُعِلَت,فُعِلَت,verb,true,false
نصب,وَالأَنصَابُ,1,وَالأَفعَالُ,وَالأَفعَال,verb,true,true
نصت,أَنصِتُوا,1,أَفعِلُوا,أَفعِلُو,verb,true,false
نصت,وَأَنصِتُوا,1,وَأَفعِلُوا,وَأَفعِلُو,verb,true,false
نصح,أَنصَحَ,1,أَفعَلَ,أَفعَل,verb,true,true
نصح,النَّاصِحِينَ,3,الفَّاعِلِينَ,الفَّاعِل,noun,true,true
نصح,لَنَاصِحُونَ,1,لَفَاعِلُونَ,لَفَاعِل,noun,true,true
نصح,نَاصِحٌ,1,فَاعِلٌ,فَاعِل,noun,true,true
نصح,نَاصِحُونَ,1,فَاعِلُونَ,فَاعِل,noun,true,true
نصح,نَصَحُوا,1,فَعَلُوا,فَعَلُو,verb,true,false
نصح,نَصُوحًا,1,فَعُولًا,فَعُول,noun,true,true
نصح,نُصْحِي,1,فُعْلِي,فُعْل,noun,true,true
نصح,وَأَنصَحُ,1,وَأَفعَلُ,وَأَفعَل,verb,true,true
نصح,وَنَصَحْتُ,2,وَفَعَلْتُ,وَفَعَلْت,verb,true,false
نصر,أَنصَارًا,1,أَفعَالًا,أَفعَال,verb,true,true
نصر,أَنصَارٍ,3,أَفعَالٍ,أَفعَال,verb,true,true
نصر,أَنصَارَ,1,أَفعَالَ,أَفعَال,verb,true,true
نصر,أَنصَارُ,2,أَفعَالُ,أَفعَال,verb,true,true
نصر,أَنصَارِي,2,أَفعَالِي,أَفعَال,verb,true,true
نصر,اسْتَنصَرَهُ,1,اسْتَفعَلَهُ,اسْتَفعَل,verb,true,false
نصر,اسْتَنصَرُوكُم,1,اسْتَفعَلُوكُم,اسْتَفعَلُو,verb,true,false
نصر,النَّاصِرِينَ,1,الفَّاعِلِينَ,الفَّاعِل,noun,true,true
نصر,النَّصَارَى,4,الفَّعَالَى,الفَّعَالَى,noun,true,true
نصر,النَّصِيرُ,2,الفَّعِيلُ,الفَّعِيل,noun,true,true
نصر,النَّصْرُ,3,الفَّعْلُ,الفَّعْل,noun,true,true
نصر,الْمَنصُورُونَ,1,الْمَفعُولُونَ,الْمَفعُول,noun,true,true
نصر,الْمُنتَصِرِينَ,1,الْمُفتَعِلِينَ,الْمُفتَعِل,noun,true,true
نصر,انتَصَرَ,1,افتَعَلَ,افتَعَل,verb,true,false
نصر,انصَرَفُوا,1,افعَلَفُوا,افعَلَفُو,verb,true,false
نصر,انصُرْنِي,3,افعُلْنِي,افعُلْن,verb,true,false
نصر,بِنَصْرِ,1,بِفَعْلِ,بِفَعْل,noun,true,true
نصر,بِنَصْرِهِ,3,بِفَعْلِهِ,بِفَعْل,noun,true,true
نصر,تَنتَصِرَانِ,1,تَفتَعِلَانِ,تَفتَعِل,verb,true,false
نصر,تَنصُرُوا,1,تَفعُلُوا,تَفعُلُو,verb,true,false
نصر,تَنصُرُوهُ,1,تَفعُلُوهُ,تَفعُلُو,verb,true,false
نصر,تَنَاصَرُونَ,1,تَفَاعَلُونَ,تَفَاعَل,verb,true,true
نصر,تُنصَرُونَ,3,تُفعَلُونَ,تُفعَل,verb,true,true
نصر,فَانتَصِر,1,فَافتَعِل,فَافتَعِل,verb,true,false
نصر,فَانصُرْنَا,1,فَافعُلْنَا,فَافعُل,verb,true,true
نصر,لاَنتَصَرَ,1,لاَفتَعَلَ,لاَفتَعَل,verb,true,false
نصر,لَنَنصُرَنَّكُم,1,لَفَنعُلَنَّكُم,لَفَنعُلَن,noun,true,false
نصر,لَنَنصُرُ,1,لَفَنعُلُ,لَفَنعُل,noun,true,false
نصر,لَيَنصُرَنَّهُ,1,لَيَفعُلَنَّهُ,لَيَفعُلَن,verb,true,false
نصر,مَنصُورًا,1,مَفعُولًا,مَفعُول,noun,true,true
نصر,مُنتَصِرًا,1,مُفتَعِلًا,مُفتَعِل,noun,true,true
نصر,مُنتَصِرٌ,1,مُفتَعِلٌ,مُفتَعِل,noun,true,true
نصر,مُنتَصِرِينَ,1,مُفتَعِلِينَ,مُفتَعِل,noun,true,true
نصر,نَاصِرًا,1,فَاعِلًا,فَاعِل,noun,true,true
نصر,نَاصِرٍ,1,فَاعِلٍ,فَاعِل,noun,true,true
نصر,نَاصِرَ,1,فَاعِلَ,فَاعِل,noun,true,true
نصر,نَاصِرِينَ,7,فَاعِلِينَ,فَاعِل,noun,true,true
نصر,نَصَارَى,5,فَعَالَى,فَعَالَى,noun,true,true
نصر,نَصَرَكُم,1,فَعَلَكُم,فَعَل,noun,true,true
نصر,نَصَرَكُمُ,2,فَعَلَكُمُ,فَعَل,noun,true,true
نصر,نَصَرَهُ,1,فَعَلَهُ,فَعَل,noun,true,true
نصر,نَصَرَهُمُ,1,فَعَلَهُمُ,فَعَل,noun,true,true
نصر,نَصَرُوهُم,1,فَعَلُوهُم,فَعَلُو,noun,true,false
نصر,نَصِيرًا,12,فَعِيلًا,فَعِيل,noun,true,true
نصر,نَصِيرٍ,9,فَعِيلٍ,فَعِيل,noun,true,true
نصر,نَصْرًا,3,فَعْلًا,فَعْل,noun,true,true
نصر,نَصْرٌ,2,فَعْلٌ,فَعْل,noun,true,true
نصر,نَصْرَ,2,فَعْلَ,فَعْل,noun,true,true
نصر,نَصْرَانِيًّا,1,فَعْلَانِيًّا,فَعْلَانِي,noun,true,false
نصر,نَصْرَهُم,1,فَعْلَهُم,فَعْل,noun,true,true
نصر,نَصْرُ,3,فَعْلُ,فَعْل,noun,true,true
نصر,نَصْرُنَا,2,فَعْلُنَا,فَعْل,verb,true,true
نصر,نَصْرِهِم,1,فَعْلِهِم,فَعْل,noun,true,true
نصر,وَالأَنصَارِ,2,وَالأَفعَالِ,وَالأَفعَال,verb,true,true
نصر,وَالنَّصَارَى,5,وَالفَّعَالَى,وَالفَّعَالَى,noun,true,true
نصر,وَانتَصَرُوا,1,وَافتَعَلُوا,وَافتَعَلُو,verb,true,false
