root,word,count
نصر,أَنصَارِي,2
نصر,اسْتَنصَرَهُ,1
نصر,اسْتَنصَرُوكُم,1
نصر,النَّاصِرِينَ,1
نصر,النَّصَارَى,4
نصر,النَّصِيرُ,2
نصر,النَّصْرُ,3
نصر,الْمَنصُورُونَ,1
نصر,الْمُنتَصِرِينَ,1
نصر,انتَصَرَ,1
نصر,انصَرَفُوا,1
نصر,انصُرْنِي,3
نصر,بِنَصْرِ,1
نصر,بِنَصْرِهِ,3
نصر,تَنتَصِرَانِ,1
نصر,تَنصُرُوا,1
نصر,تَنصُرُوهُ,1
نصر,تَنَاصَرُونَ,1
نصر,تُنصَرُونَ,3
نصر,فَانتَصِر,1
نصر,فَانصُرْنَا,1
نصر,لاَنتَصَرَ,1
نصر,لَنَنصُرَنَّكُم,1
نصر,لَنَنصُرُ,1
نصر,لَيَنصُرَنَّهُ,1
نصر,مَنصُورًا,1
نصر,مُنتَصِرًا,1
نصر,مُنتَصِرٌ,1
نصر,مُنتَصِرِينَ,1
نصر,نَاصِرًا,1
نصر,نَاصِرٍ,1
نصر,نَاصِرَ,1
نصر,نَاصِرِينَ,7
نصر,نَصَارَى,5
نصر,نَصَرَكُم,1
نصر,نَصَرَكُمُ,2
نصر,نَصَرَهُ,1
نصر,نَصَرَهُمُ,1
نصر,نَصَرُوهُم,1
نصر,نَصِيرًا,12
نصر,نَصِيرٍ,9
نصر,نَصْرًا,3
نصر,نَصْرٌ,2
نصر,نَصْرَ,2
نصر,نَصْرَانِيًّا,1
نصر,نَصْرَهُم,1
نصر,نَصْرُ,3
نصر,نَصْرُنَا,2
نصر,نَصْرِهِم,1
نصر,وَالأَنصَارِ,2
نصر,وَالنَّصَارَى,5
نصر,وَانتَصَرُوا,1
نصر,وَانصُرُوا,1
نصر,وَانصُرْنَا,2
نصر,وَلَتَنصُرُنَّهُ,1
نصر,وَلَيَنصُرَنَّ,1
نصر,وَنَصَرُوا,2
نصر,وَنَصَرُوهُ,1
نصر,وَنَصَرْنَاهُ,1
نصر,وَنَصَرْنَاهُم,1
نصر,وَنَصِيرًا,1
نصر,وَيَنصُرَكَ,1
نصر,وَيَنصُرُونَ,1
نصر,وَيَنصُرْكُم,1
نصر,يَنتَصِرُونَ,2
نصر,يَنصُرَهُ,1
نصر,يَنصُرُ,1
نصر,يَنصُرُكُم,2
نصر,يَنصُرُنَا,1
نصر,يَنصُرُنِي,2
نصر,يَنصُرُهُ,2
نصر,يَنصُرُونَ,2
نصر,يَنصُرُونَكُم,1
نصر,يَنصُرُونَهُ,2
نصر,يَنصُرُونَهُم,2
نصر,يَنصُرْكُم,1
نصر,يَنصُرْكُمُ,1
نصر,يُنصَرُونَ,11
نصف,النِّصْفُ,1
نصف,فَنِصْفُ,1
نصف,نِصْفَهُ,1
نصف,نِصْفُ,3
نصف,وَنِصْفَهُ,1
نصو,بِالنَّاصِيَةِ,1
نصو,بِالنَّوَاصِي,1
نصو,بِنَاصِيَتِهَا,1
نصو,نَاصِبَةٌ,1
نصو,نَاصِيَةٍ,1
نضج,نَضِجَت,1
نضخ,نَضَّاخَتَانِ,1
نضد,مَنضُودٍ,2
نضد,نَضِيدٌ,1
نضر,نَاضِرَةٌ,1
نضر,نَضْرَةً,1
نضر,نَضْرَةَ,1
نطح,وَالنَّطِيحَةُ,1
نطف,النُّطْفَةَ,1
نطف,نُطْفَةً,2
نطف,نُطْفَةٍ,9
نطق,أَنطَقَ,1
نطق,أَنطَقَنَا,1
نطق,تَنطِقُونَ,2
نطق,مَنطِقَ,1
نطق,يَنطِقُ,3
نطق,يَنطِقُونَ,4
نظر,أَنظُر,1
نظر,أَنظِرْنِي,1
نظر,النَّاظِرِينَ,1
نظر,الْمُنتَظِرِينَ,3
نظر,الْمُنظَرِينَ,3
نظر,انتَظِرُوا,1
نظر,انظُر,10
نظر,انظُرُوا,3
نظر,انظُرُونَا,1
نظر,انظُرْنَا,1
نظر,تَنظُرُونَ,4
نظر,تُنظِرُونِ,3
نظر,سَنَنظُرُ,1
نظر,فَأَنظِرْنِي,2
نظر,فَانتَظِرُوا,3
نظر,فَانظُر,13
نظر,فَانظُرُوا,5
نظر,فَانظُرِي,1
نظر,فَلْيَنظُر,2
نظر,فَلْيَنظُرِ,2
نظر,فَنَاظِرَةٌ,1
نظر,فَنَظَرَ,1
نظر,فَنَظِرَةٌ,1
نظر,فَيَنظُرَ,1
نظر,فَيَنظُرُوا,6
نظر,لِلنَّاظِرِينَ,3
نظر,لِنَنظُرَ,1
نظر,مُنتَظِرُونَ,3
نظر,مُنظَرُونَ,1
نظر,مُنظَرِينَ,2
نظر,نَاظِرَةٌ,1
نظر,نَاظِرِينَ,1
نظر,نَظَرَ,3
نظر,نَظْرَةً,1
نظر,نَنظُر,1
نظر,وَانتَظِر,1
نظر,وَانتَظِرُوا,1
نظر,وَانظُر,3
نظر,وَانظُرُوا,1
نظر,وَانظُرْنَا,1
نظر,وَلْتَنظُر,1
نظر,يَنتَظِرُ,1
نظر,يَنتَظِرُونَ,1
نظر,يَنظُرُ,4
نظر,يَنظُرُوا,2
نعج,نَعْجَةً,1
نعج,نَعْجَةٌ,1
نعج,نَعْجَتِكَ,1
نعج,نِعَاجِهِ,1
نعس,النُّعَاسَ,1
نعس,نُعَاسًا,1
نعق,يَنْعِقُ,1
نعل,نَعْلَيْكَ,1
نعم,أَفَبِنِعْمَةِ,1
نعم,أَنْعَامًا,2
نعم,أَنْعَامٌ,1
نعم,أَنْعَامَكُم,1
نعم,أَنْعَامُهُم,1
نعم,أَنْعَمَ,5
نعم,أَنْعَمَهَا,1
نعم,أَنْعَمْتَ,4
نعم,أَنْعَمْتُ,3
نعم,أَنْعَمْنَا,3
نعم,الأَنْعَامَ,1
نعم,الأَنْعَامُ,2
نعم,الأَنْعَامِ,11
نعم,النَّعَمِ,1
نعم,النَّعِيمِ,10
نعم,النَّعْمَةِ,1
نعم,بِأَنْعَامٍ,1
نعم,بِأَنْعُمِ,1
نعم,بِنِعْمَةٍ,2
نعم,بِنِعْمَةِ,2
نعم,بِنِعْمَتِ,2
نعم,بِنِعْمَتِهِ,1
نعم,فَلَنِعْمَ,1
نعم,فَنِعِمَّا,1
نعم,فَنِعْمَ,5
نعم,كَالأَنْعَامِ,2
نعم,لأَنْعُمِهِ,1
نعم,نَاعِمَةٌ,1
نعم,نَعَم,4
نعم,نَعِيمًا,1
نعم,نَعِيمٌ,1
نعم,نَعِيمٍ,4
نعم,نَعْمَاءَ,1
نعم,نِعَمَهُ,1
نعم,نِعِمَّا,1
نعم,نِعْمَ,5
نعم,نِعْمَةً,4
نعم,نِعْمَةٌ,2
نعم,نِعْمَةٍ,2
نعم,نِعْمَةَ,7
نعم,نِعْمَةُ,1
نعم,نِعْمَتَ,8
نعم,نِعْمَتَكَ,2
نعم,نِعْمَتَهُ,4
نعم,نِعْمَتِي,3
نعم,نِعْمَتِيَ,3
نعم,وَأَنْعَامٌ,2
نعم,وَأَنْعَمْتَ,1
نعم,وَالأَنْعَامَ,1
نعم,وَالأَنْعَامُ,1
نعم,وَالأَنْعَامِ,4
نعم,وَبِنِعْمَةِ,1
نعم,وَبِنِعْمَتِ,1
نعم,وَلأَنْعَامِكُم,2
نعم,وَلَنِعْمَ,1
نعم,وَنَعِيمٍ,1
نعم,وَنَعَّمَهُ,1
نعم,وَنَعْمَةٍ,1
نعم,وَنِعْمَ,4
نعم,وَنِعْمَةً,1
نغض,فَسَيُنْغِضُونَ,1
نفث,النَّفَّاثَاتِ,1
نفح,نَفْحَةٌ,1
نفخ,انفُخُوا,1
نفخ,فَأَنفُخُ,1
نفخ,فَتَنفُخُ,1
نفخ,فَنَفَخْنَا,2
نفخ,نَفْخَةٌ,1
نفخ,نُفِخَ,3
نفخ,وَنَفَخَ,1
نفخ,وَنَفَخْتُ,2
نفخ,وَنُفِخَ,4
نفخ,يُنفَخُ,4
نفد,تَنفَدَ,1
نفد,لَنَفِدَ,1
نفد,نَفَادٍ,1
نفد,نَفِدَت,1
نفد,يَنفَدُ,1
نفذ,تَنفُذُوا,1
نفذ,تَنفُذُونَ,1
نفذ,فَانفُذُوا,1
نفر,انفِرُوا,3
نفر,تَنفِرُوا,2
نفر,فَانفِرُوا,1
نفر,لِيَنفِرُوا,1
نفر,مُسْتَنفِرَةٌ,1
نفر,نَفَرًا,2
نفر,نَفَرٌ,1
نفر,نَفَرَ,1
نفر,نَفِيرًا,1
نفر,نُفُورًا,4
نفر,وَنُفُورٍ,1
نفس,أَنفُسَكُم,17
نفس,أَنفُسَكُمُ,1
نفس,أَنفُسَنَا,1
نفس,أَنفُسَهُم,36
نفس,أَنفُسُكُم,3
نفس,أَنفُسُكُمُ,1
نفس,أَنفُسُهُم,9
نفس,أَنفُسِكُم,15
نفس,أَنفُسِكُمُ,1
نفس,أَنفُسِنَا,1
نفس,أَنفُسِهِم,27
نفس,أَنفُسِهِنَّ,2
نفس,الأَنفُسَ,1
نفس,الأَنفُسُ,3
نفس,الأَنفُسِ,1
نفس,النَّفْسَ,6
نفس,النَّفْسُ,1
نفس,النُّفُوسُ,1
نفس,الْمُتَنَافِسُونَ,1
نفس,بِأَنفُسِهِم,5
نفس,بِأَنفُسِهِنَّ,2
نفس,بِالنَّفْسِ,2
نفس,بِنَفْسِكَ,1
نفس,تَنَفَّسَ,1
نفس,فَلأَنفُسِكُم,1
نفس,فَلأَنفُسِهِم,1
نفس,فَلِنَفْسِهِ,4
نفس,فَلْيَتَنَافَسِ,1
نفس,كَنَفْسٍ,1
نفس,لأَنفُسِكُم,6
نفس,لأَنفُسِهِم,3
نفس,لِنَفْسٍ,3
نفس,لِنَفْسِهِ,10
نفس,لِنَفْسِي,4
نفس,نَفْسًا,14
نفس,نَفْسٌ,15
نفس,نَفْسٍ,31
نفس,نَفْسَكَ,4
نفس,نَفْسَهَا,1
نفس,نَفْسَهُ,7
نفس,نَفْسُكَ,1
نفس,نَفْسُهُ,2
نفس,نَفْسِ,1
نفس,نَفْسِكَ,4
نفس,نَفْسِهَا,1
نفش,الْمَنفُوشِ,1
نفش,نَفَشَت,1
نفع,تَنفَعَكُم,1
نفع,تَنفَعُ,3
نفع,تَنفَعُهَا,1
نفع,تَنفَعُهُم,1
نفع,فَتَنفَعَهُ,1
نفع,فَنَفَعَهَا,1
نفع,مَنَافِعَ,1
نفع,مَنَافِعُ,4
نفع,نَفَعَتِ,1
نفع,نَفْعًا,9
نفع,نَفْعِهِ,1
نفع,نَفْعِهِمَا,1
نفع,وَمَنَافِعُ,3
نفع,يَنفَعَكُمُ,2
نفع,يَنفَعَنَا,2
نفع,يَنفَعُ,8
نفع,يَنفَعُكَ,1
نفع,يَنفَعُكُم,2
نفع,يَنفَعُنَا,1
نفع,يَنفَعُهُ,1
نفع,يَنفَعُهُم,4
نفع,يَنفَعُونَكُم,1
نفق,أَنفَقَ,2
نفق,أَنفَقُوا,7
نفق,أَنفَقْتَ,1
نفق,أَنفَقْتُم,4
نفق,أَنفِقُوا,4
نفق,الإِنفَاقِ,1
نفق,النِّفَاقِ,1
نفق,الْمُنَافِقُونَ,7
نفق,الْمُنَافِقِينَ,15
نفق,تُنفِقُوا,8
نفق,تُنفِقُونَ,2
نفق,فَأَنفِقُوا,1
نفق,فَسَيُنفِقُونَهَا,1
نفق,فَلْيُنفِق,1
نفق,لِتُنفِقُوا,1
نفق,لِيُنفِق,1
نفق,مُنَافِقُونَ,1
نفق,نَافَقُوا,2
نفق,نَفَقًا,1
نفق,نَفَقَاتُهُم,1
نفق,نَفَقَةً,1
نفق,نَفَقَةٍ,1
نفق,نِفَاقًا,1
نفق,وَأَنفَقُوا,4
نفق,وَأَنفِقُوا,4
نفق,وَالْمُنفِقِينَ,1
نفق,وَالْمُنَافِقَاتُ,2
نفق,وَالْمُنَافِقَاتِ,3
نفق,وَالْمُنَافِقِينَ,4
نفق,وَنِفَاقًا,1
نفق,وَيُنفِقُوا,1
نفق,يُنفِقُ,5
نفق,يُنفِقُونَ,20
نفق,يُنفِقُونَهَا,1
نفل,الأَنفَالُ,1
نفل,الأَنفَالِ,1
نفل,نَافِلَةً,2
نفي,يُنفَوْا,1
نقب,فَنَقَّبُوا,1
نقب,نَقِيبًا,1
نقب,نَقْبًا,1
نقذ,تُنقِذُ,1
نقذ,فَأَنقَذَكُم,1
نقذ,يَسْتَنقِذُوهُ,1
نقذ,يُنقَذُونَ,1
نقذ,يُنقِذُونِ,1
نقر,النَّاقُورِ,1
نقر,نَقِيرًا,2
نقر,نُقِرَ,1
نقص,انقُص,1
نقص,تَنقُصُ,1
نقص,تَنقُصُوا,1
نقص,مَنقُوصٍ,1
نقص,نَنقُصُهَا,2
نقص,وَنَقْصٍ,2
نقص,يَنقُصُوكُم,1
نقص,يُنقَصُ,1
نقض,أَنقَضَ,1
نقض,تَنقُضُوا,1
نقض,نَقَضَت,1
نقض,نَقْضِهِم,2
نقض,يَنقُضُونَ,4
نقع,نَقْعًا,1
نقم,انتَقَمْنَا,1
نقم,انتِقَامٍ,4
نقم,تَنقِمُ,1
نقم,تَنقِمُونَ,1
نقم,فَانتَقَمْنَا,4
نقم,فَيَنتَقِمُ,1
نقم,مُنتَقِمُونَ,3
نقم,نَقَمُوا,2
نكب,لَنَاكِبُونَ,1
نكب,مَنَاكِبِهَا,1
نكث,أَنكَاثًا,1
نكث,نَكَثَ,1
نكث,نَكَثُوا,2
نكث,يَنكُثُ,1
نكث,يَنكُثُونَ,2
نكح,أُنكِحَكَ,1
نكح,النِّكَاحَ,1
نكح,النِّكَاحِ,2
نكح,تَنكِحَ,1
نكح,تَنكِحُوا,3
نكح,تَنكِحُوهُنَّ,2
نكح,تُنكِحُوا,1
نكح,فَانكِحُوا,1
نكح,فَانكِحُوهُنَّ,1
نكح,نَكَحَ,1
نكح,نَكَحْتُمُ,1
نكح,نِكَاحًا,2
نكح,وَأَنكِحُوا,1
نكح,يَسْتَنكِحَهَا,1
نكح,يَنكِحَ,2
نكح,يَنكِحُهَا,1
نكح,يَنكِحْنَ,1
نكد,نَكِدًا,1
نكر,أَنكَرَ,1
نكر,الْمُنكَرَ,2
نكر,الْمُنكَرِ,8
نكر,بِالْمُنكَرِ,1
نكر,تُنكِرُونَ,1
نكر,مُنكَرًا,1
نكر,مُنكَرٍ,1
نكر,مُنكَرُونَ,2
نكر,مُنكِرَةٌ,1
نكر,مُنكِرُونَ,3
نكر,نَكِرَهُم,1
نكر,نَكِيرٍ,1
نكر,نَكِيرِ,4
نكر,نَكِّرُوا,1
نكر,نُكُرٍ,1
نكر,نُكْرًا,3
نكر,وَالْمُنكَرِ,3
نكر,يُنكِرُ,1
نكر,يُنكِرُونَهَا,1
نكس,نَاكِسُوا,1
نكس,نُكِسُوا,1
نكس,نُنَكِّسْهُ,1
نكص,تَنكِصُونَ,1
نكص,نَكَصَ,1
نكف,اسْتَنكَفُوا,1
نكف,يَسْتَنكِف,1
نكف,يَسْتَنكِفَ,1
نكل,أَنكَالاً,1
نكل,تَنكِيلاً,1
نكل,نَكَالاً,2
نكل,نَكَالَ,1
نمرق,وَنَمَارِقُ,1
نمل,الأَنَامِلَ,1
نمل,النَّمْلُ,1
نمل,النَّمْلِ,1
نمل,نَمْلَةٌ,1
نمم,بِنَمِيمٍ,1
نهج,وَمِنْهَاجًا,1
نهر,أَنْهَارًا,2
نهر,أَنْهَارٌ,1
نهر,الأَنْهَارَ,3
نهر,الأَنْهَارُ,40
نهر,النَّهَارَ,12
نهر,النَّهَارِ,13
نهر,بِالنَّهَارِ,2
نهر,بِنَهَرٍ,1
نهر,تَنْهَر,1
نهر,تَنْهَرْهُمَا,1
نهر,فَانْهَارَ,1
نهر,نَهَارًا,2
نهر,نَهَارٍ,1
نهر,نَهَرًا,1
نهر,وَأَنْهَارًا,2
نهر,وَأَنْهَارٌ,3
نهر,وَالنَّهَارَ,12
نهر,وَالنَّهَارُ,1
نهر,وَالنَّهَارِ,13
نهر,وَنَهَارًا,1
نهر,وَنَهَرٍ,1
نهو,النُّهَى,2
نهي,أَتَنْهَانَا,1
نهي,أَنْهَاكُم,1
نهي,أَنْهَكُمَا,1
نهي,الْمُنتَهَى,2
نهي,انتَهَوْا,3
نهي,انتَهُوا,1
نهي,تَنتَهُوا,2
نهي,تَنتَهِ,3
نهي,تَنْهَى,1
نهي,تُنْهَوْنَ,1
نهي,فَانتَهَى,1
نهي,فَانتَهُوا,1
نهي,مُنتَهَاهَا,1
نهي,مُنتَهُونَ,1
نهي,نَنْهَكَ,1
نهي,نَهَاكُم,1
نهي,نَهَاكُمَا,1
نهي,نُهُوا,5
نهي,نُهِيتُ,2
نهي,وَالنَّاهُونَ,1
نهي,وَانْهَ,1
نهي,وَتَنْهَوْنَ,1
نهي,وَنَهَوْا,1
نهي,وَنَهَى,1
نهي,وَيَنْهَاهُم,1
نهي,وَيَنْهَوْنَ,4
نهي,وَيَنْهَى,1
نهي,يَتَنَاهَوْنَ,1
نهي,يَنتَهُوا,2
نهي,يَنتَهُونَ,1
نهي,يَنتَهِ,2
نهي,يَنْهَاكُمُ,2
نهي,يَنْهَاهُمُ,1
نهي,يَنْهَوْنَ,3
نهي,يَنْهَى,1
نوء,لَتَنُوأُ,1
نوب,أَنَابَ,3
نوب,أَنَبْنَا,1
نوب,أُنِيبُ,2
نوب,مُنِيبًا,1
نوب,مُنِيبٌ,1
نوب,مُنِيبٍ,3
نوب,مُنِيبِينَ,2
نوب,وَأَنَابَ,1
نوب,وَأَنَابُوا,1
نوب,وَأَنِيبُوا,1
نوب,يُنِيبُ,2
نوح,نُوحًا,7
نوح,نُوحٌ,6
نوح,نُوحٍ,23
نوح,وَنُوحًا,3
نوح,يَانُوحُ,4
نور,التَّنُّورُ,2
نور,النَّارَ,11
نور,النَّارُ,21
نور,النَّارِ,70
نور,النُّورَ,1
نور,النُّورُ,1
نور,النُّورِ,8
نور,الْمُنِيرِ,2
نور,بِنُورِ,1
نور,بِنُورِهِم,1
نور,فَالنَّارُ,2
نور,لِنُورِهِ,1
نور,مُنِيرًا,2
نور,مُنِيرٍ,2
نور,نَارًا,19
نور,نَارٌ,4
نور,نَارٍ,5
نور,نَارَ,3
نور,نَارُ,3
نور,نَارِ,5
نور,نُورًا,9
نور,نُورٌ,2
نور,نُورٍ,3
نور,نُورَ,2
نور,نُورَنَا,1
نور,نُورَهُ,1
نور,نُورُ,1
نور,نُورُهُم,2
نور,نُورِكُم,1
نور,نُورِهِ,2
نور,وَالنَّارُ,1
نور,وَالنُّورَ,1
نور,وَالنُّورُ,1
نور,وَالنُّورِ,1
نور,وَنُورٌ,2
نور,وَنُورُهُم,1
نور,يَانَارُ,1
نوس,النَّاسَ,48
نوس,النَّاسُ,42
نوس,النَّاسِ,92
نوس,بِالنَّاسِ,3
نوس,لِلنَّاسِ,39
نوس,وَأَنَاسِيَّ,1
نوس,وَالنَّاسِ,5
نوش,التَّنَاوُشُ,1
نوص,مَنَاصٍ,1
نوق,النَّاقَةَ,2
نوق,النَّاقَةِ,1
نوق,نَاقَةٌ,1
نوق,نَاقَةَ,1
نوق,نَاقَةُ,2
نوم,الْمَنَامِ,1
نوم,مَنَامُكُم,1
نوم,مَنَامِكَ,1
نوم,مَنَامِهَا,1
نوم,نَائِمُونَ,2
نوم,نَوْمٌ,1
نوم,نَوْمَكُم,1
نوم,وَالنَّوْمَ,1
نون,النُّونِ,1
نوي,وَالنَّوَى,1
نيل,تَنَالُهُ,1
نيل,تَنَالُوا,1
نيل,سَيَنَالُهُم,1
نيل,نَيْلاً,1
نيل,يَنَالَ,1
نيل,يَنَالُ,1
نيل,يَنَالُهُ,1
نيل,يَنَالُهُم,1
نيل,يَنَالُهُمُ,1
نيل,يَنَالُوا,2
نيل,يَنَالُونَ,1
هءم,هَاؤُمُ,1
هاروت,هَارُوتَ,1
هارون,هَارُونَ,9
هارون,هَارُونُ,2
هارون,وَهَارُونَ,8
هارون,يَاهَارُونُ,1
هامان,وَهَامَانَ,4
هامان,يَاهَامَانُ,2
هبء,هَبَاءً,2
هبط,اهْبِط,1
هبط,اهْبِطَا,1
هبط,اهْبِطُوا,4
هبط,فَاهْبِط,1
هبط,يَهْبِطُ,1
هجد,فَتَهَجَّد,1
هجر,الْمُهَاجِرِينَ,2
هجر,تَهْجُرُونَ,1
هجر,فَاهْجُر,1
هجر,فَتُهَاجِرُوا,1
هجر,مَهْجُورًا,1
هجر,مُهَاجِرًا,1
هجر,مُهَاجِرٌ,1
هجر,مُهَاجِرَاتٍ,1
هجر,هَاجَرَ,1
هجر,هَاجَرُوا,5
هجر,هَاجَرْنَ,1
هجر,هَجْرًا,1
هجر,وَالْمُهَاجِرِينَ,3
هجر,وَاهْجُرُوهُنَّ,1
هجر,وَاهْجُرْنِي,1
هجر,وَاهْجُرْهُم,1
هجر,وَهَاجَرُوا,4
هجر,يُهَاجِر,1
هجر,يُهَاجِرُوا,3
هجع,يَهْجَعُونَ,1
هدد,هَدًّا,1
هدم,لَهُدِّمَت,1
هدهد,الْهُدْهُدَ,1
هدي,أَتَهْتَدِي,1
هدي,أَهْدَى,6
هدي,أَهْدِكَ,1
هدي,أَهْدِكُم,1
هدي,أَهْدِيكُم,1
هدي,الْمُهْتَدُونَ,1
هدي,الْمُهْتَدِ,2
هدي,الْمُهْتَدِي,1
هدي,الْمُهْتَدِينَ,2
هدي,الْهَدْيَ,1
هدي,الْهَدْيُ,1
هدي,الْهَدْيِ,2
هدي,الْهُدَى,22
هدي,اهْتَدَوْا,4
هدي,اهْتَدَى,7
هدي,اهْتَدَيْتُ,1
هدي,اهْتَدَيْتُم,1
هدي,اهْدِنَا,1
هدي,بِأَهْدَى,1
هدي,بِالْمُهْتَدِينَ,4
هدي,بِالْهُدَى,7
هدي,بِهَادِ,1
هدي,بِهَادِي,1
هدي,بِهَدِيَّةٍ,1
هدي,بِهَدِيَّتِكُم,1
هدي,تَهْتَدُوا,2
هدي,تَهْتَدُونَ,6
هدي,تَهْدُوا,1
هدي,تَهْدِي,3
هدي,سَيَهْدِينِ,3
هدي,سَيَهْدِيهِم,1
هدي,فَاهْدُوُهُم,1
هدي,فَبِهُدَاهُمُ,1
هدي,فَهَدَى,3
هدي,فَهَدَيْنَاهُم,1
هدي,لَتَهْدِي,1
هدي,لَلْهُدَى,1
هدي,لَمُهْتَدُونَ,2
هدي,لَنَهْدِيَنَّهُم,1
هدي,لَهَادِ,1
هدي,لَهَدَاكُم,2
هدي,لَهَدَى,1
هدي,لَهَدَيْنَاكُم,1
هدي,لَهُدًى,1
هدي,لِتَهْتَدُوا,1
هدي,لِنَهْتَدِيَ,1
هدي,لِيَهْدِيَهُم,2
هدي,مُهْتَدٍ,1
هدي,مُهْتَدُونَ,5
هدي,مُهْتَدِينَ,3
هدي,نَهْدِي,1
هدي,هَادٍ,5
هدي,هَادُوا,10
هدي,هَادِيًا,1
هدي,هَادِيَ,1
هدي,هَدَاكُم,4
هدي,هَدَانَا,5
هدي,هَدَانِ,1
هدي,هَدَانِي,2
هدي,هَدَاهُم,1
هدي,هَدَاهُمُ,1
هدي,هَدَى,6
هدي,هَدَيْتَنَا,1
هدي,هَدَيْنَا,3
هدي,هَدَيْنَاهُ,1
هدي,هَدْيًا,1
هدي,هُدًى,27
هدي,هُدَاهَا,1
هدي,هُدَاهُم,2
هدي,هُدَايَ,2
هدي,هُدَى,5
هدي,هُدِيَ,1
هدي,وَأَهْدِيَكَ,1
هدي,وَالْهَدْيَ,2
هدي,وَالْهُدَى,1
هدي,وَاهْدِنَا,1
هدي,وَتَهْدِي,1
هدي,وَلَهَدَيْنَاهُم,1
هدي,وَهَدَاهُ,1
هدي,وَهَدَى,1
هدي,وَهَدَيْنَاهُ,1
هدي,وَهَدَيْنَاهُم,1
هدي,وَهَدَيْنَاهُمَا,1
هدي,وَهُدًى,15
هدي,وَهُدُوا,2
هدي,وَيَهْدِي,9
هدي,وَيَهْدِيهِ,1
هدي,وَيَهْدِيهِم,2
هدي,وَيَهْدِيَكَ,1
هدي,وَيَهْدِيَكُم,2
هدي,يَهِدِّي,1
هدي,يَهْتَدُوا,2
هدي,يَهْتَدُونَ,10
هدي,يَهْتَدِي,3
هدي,يَهْدُونَ,4
هدي,يَهْدُونَنَا,1
هدي,يَهْدِ,8
هدي,يَهْدِنِي,1
هدي,يَهْدِي,42
هدي,يَهْدِيكُم,1
هدي,يَهْدِينِ,1
هدي,يَهْدِيهِ,1
هدي,يَهْدِيهِم,2
هدي,يَهْدِيهِمُ,1
هدي,يَهْدِيَنِ,1
هدي,يَهْدِيَنِي,1
هدي,يَهْدِيَهُ,1
هدي,يُهْدَى,1
هذا,أَهَذَا,2
هذا,أَهَكَذَا,1
هذا,بِهَذَا,14
هذا,فَهَذَا,1
هذا,لِهَذَا,2
هذا,هَاتَيْنِ,1
هذا,هَذَا,190
هذا,هَذَانِ,2
هذا,هَذِهِ,46
هذا,وَهَذَا,15
هذا,وَهَذِهِ,1
هرب,هَرَبًا,1
هرع,يُهْرَعُونَ,2
هزء,اسْتَهْزِءُوا,1
هزء,اسْتُهْزِئَ,3
هزء,الْمُسْتَهْزِءِينَ,1
هزء,تَسْتَهْزِءُونَ,1
هزء,مُسْتَهْزِءُونَ,1
هزء,هُزُوًا,11
هزء,وَيُسْتَهْزَأُ,1
هزء,يَسْتَهْزِءُونَ,14
هزء,يَسْتَهْزِئُ,1
هزز,اهْتَزَّت,2
هزز,تَهْتَزُّ,2
هزز,وَهُزِّي,1
هزل,بِالْهَزْلِ,1
هزم,سَيُهْزَمُ,1
هزم,فَهَزَمُوهُم,1
هزم,مَهْزُومٌ,1
هشش,وَأَهُشُّ,1
هشم,كَهَشِيمِ,1
هشم,هَشِيمًا,1
هضم,هَضِيمٌ,1
هضم,هَضْمًا,1
هطع,مُهْطِعِينَ,3
هل,فَهَل,23
هل,هَل,66
هل,هَلِ,1
هل,وَهَل,3
هلع,هَلُوعًا,1
هلك,أَتُهْلِكُنَا,1
هلك,أَفَتُهْلِكُنَا,1
هلك,أَهْلَكَ,3
هلك,أَهْلَكَنِيَ,1
هلك,أَهْلَكْتَهُم,1
هلك,أَهْلَكْتُ,1
هلك,أَهْلَكْنَا,16
هلك,أَهْلَكْنَاهَا,4
هلك,أَهْلَكْنَاهُم,4
هلك,التَّهْلُكَةِ,1
هلك,الْمُهْلَكِينَ,1
هلك,الْهَالِكِينَ,1
هلك,فَأَهْلَكَتْهُ,1
هلك,فَأَهْلَكْنَا,1
هلك,فَأَهْلَكْنَاهُم,3
هلك,فَأُهْلِكُوا,2
هلك,لَنُهْلِكَنَّ,1
هلك,لِمَهْلِكِهِم,1
هلك,لِيَهْلِكَ,1
هلك,لِيُهْلِكَ,1
هلك,مَهْلِكَ,1
هلك,مُهْلِكَ,2
هلك,مُهْلِكُهُم,1
هلك,مُهْلِكُوا,1
هلك,مُهْلِكُوهَا,1
هلك,مُهْلِكِي,1
هلك,نُهْلِكَ,1
هلك,نُهْلِكِ,1
هلك,هَالِكٌ,1
هلك,هَلَكَ,4
هلك,وَأَهْلَكَ,3
هلك,وَأَهْلَكْنَا,1
هلك,وَيُهْلِكَ,1
هلك,يُهْلَكَ,1
هلك,يُهْلَكُ,1
هلك,يُهْلِكَ,2
هلك,يُهْلِكُنَا,1
هلك,يُهْلِكُونَ,2
هلل,أُهِلَّ,4
هلل,الأَهِلَّةِ,1
هلم,هَلُمَّ,2
هم,أَفَهُم,1
هم,أَفَهُمُ,1
هم,أَهُم,3
هم,فَهُم,40
هم,فَهُمُ,1
هم,هُم,180
هم,هُمَا,1
هم,هُمُ,80
هم,وَهُم,136
هم,وَهُمَا,1
همد,هَامِدَةً,1
همر,مُنْهَمِرٍ,1
همز,هَمَزَاتِ,1
همز,هَمَّازٍ,1
